model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_4.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,Gerçeğe aykırı beyanda bulunan tanık cezalandırılır.,0.99966735
lemmatized_model_4.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9995261
lemmatized_model_4.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.9993082
lemmatized_model_4.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,Genel ahlaka aykırı davranan kimseye idarî para cezası verilir.,0.99925137
lemmatized_model_4.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,Müstehcen yayın yapan kişiye ceza verilir.,0.99915123
lemmatized_model_4.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.99910897
lemmatized_model_4.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9999354
lemmatized_model_4.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99986523
lemmatized_model_4.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.99971986
lemmatized_model_4.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.99990773
lemmatized_model_4.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99986523
lemmatized_model_4.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.9997589
lemmatized_model_4.model,Hırsızlık yapan kişi hapis cezası alır.,Mala zarar veren kişi tazminat ve hapis cezası ile cezalandırılır.,0.99961096
lemmatized_model_4.model,Hırsızlık yapan kişi hapis cezası alır.,Rüşvet alma veya verme fiilinde bulunan kişiler hapis cezası ile cezalandırılır.,0.99951625
lemmatized_model_4.model,Hırsızlık yapan kişi hapis cezası alır.,Suç işlemeye tahrik eden kişi hapis cezası ile cezalandırılır.,0.9994682
lemmatized_model_4.model,Hırsızlık suçu için ceza uygulanır.,Kaçakçılık suçu kapsamında ceza uygulanır.,0.99976504
lemmatized_model_4.model,Hırsızlık suçu için ceza uygulanır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9996008
lemmatized_model_4.model,Hırsızlık suçu için ceza uygulanır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9995831
lemmatized_model_4.model,Mahkemeye baskı yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.99985546
lemmatized_model_4.model,Mahkemeye baskı yapan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9997978
lemmatized_model_4.model,Mahkemeye baskı yapan kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99978614
lemmatized_model_4.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,0.99961805
lemmatized_model_4.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,0.99923146
lemmatized_model_4.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Müstehcen yayın yapan kişiye ceza verilir.,0.999187
lemmatized_model_4.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9995561
lemmatized_model_4.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9994625
lemmatized_model_4.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.99943995
lemmatized_model_4.model,Gece işlenen suçlar daha ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9997619
lemmatized_model_4.model,Gece işlenen suçlar daha ağır cezalandırılır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.9997026
lemmatized_model_4.model,Gece işlenen suçlar daha ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.99964
lemmatized_model_4.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.99969834
lemmatized_model_4.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.99952966
lemmatized_model_4.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.999507
lemmatized_model_4.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Adam öldürmeye teşebbüs eden kişi ağır ceza alır.,0.9994174
lemmatized_model_4.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Suç işlemeye tahrik eden kişi hapis cezası ile cezalandırılır.,0.999027
lemmatized_model_4.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Yağma (gasp) suçunu işleyen fail ağır hapis cezası ile cezalandırılır.,0.998994
lemmatized_model_4.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.9999889
lemmatized_model_4.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.9997099
lemmatized_model_4.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.99934626
lemmatized_model_4.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9999889
lemmatized_model_4.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.9997206
lemmatized_model_4.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.99935067
lemmatized_model_4.model,Kaçakçılık yapan şahıs cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.99985546
lemmatized_model_4.model,Kaçakçılık yapan şahıs cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.999702
lemmatized_model_4.model,Kaçakçılık yapan şahıs cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.999697
lemmatized_model_4.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Hırsızlık suçu için ceza uygulanır.,0.99976504
lemmatized_model_4.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.99971515
lemmatized_model_4.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Kamu görevlisinin zimmet suçu işlemesi durumunda ağır cezalar uygulanır.,0.99968445
lemmatized_model_4.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Kamu görevlisinin zimmet suçu işlemesi durumunda ağır cezalar uygulanır.,0.99976
lemmatized_model_4.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.99959797
lemmatized_model_4.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.99946517
lemmatized_model_4.model,Tehdit suçunu işleyen kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9998622
lemmatized_model_4.model,Tehdit suçunu işleyen kişi cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.99983263
lemmatized_model_4.model,Tehdit suçunu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9997634
lemmatized_model_4.model,Kamu düzenini bozan davranışlar cezalandırılır.,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,0.9998841
lemmatized_model_4.model,Kamu düzenini bozan davranışlar cezalandırılır.,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,0.99959046
lemmatized_model_4.model,Kamu düzenini bozan davranışlar cezalandırılır.,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,0.9986479
lemmatized_model_4.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,0.9997918
lemmatized_model_4.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Gasp eden kişi ağır cezalandırılır.,0.9995561
lemmatized_model_4.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Müstehcen yayın yapan kişiye ceza verilir.,0.9995117
lemmatized_model_4.model,Cinayete azmettiren cezalandırılır.,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,0.99975413
lemmatized_model_4.model,Cinayete azmettiren cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.999754
lemmatized_model_4.model,Cinayete azmettiren cezalandırılır.,"Azmettiren, asli fail gibi cezalandırılır.",0.9997392
lemmatized_model_4.model,"Azmettiren, asli fail gibi cezalandırılır.",Cinayete azmettiren cezalandırılır.,0.9997392
lemmatized_model_4.model,"Azmettiren, asli fail gibi cezalandırılır.",Suç delillerini gizleyen kişi cezalandırılır.,0.99966764
lemmatized_model_4.model,"Azmettiren, asli fail gibi cezalandırılır.",Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,0.99959517
lemmatized_model_4.model,Sahtecilik yapan kişi ağır ceza alır.,Müstehcen yayın yapan kişiye ceza verilir.,0.99939454
lemmatized_model_4.model,Sahtecilik yapan kişi ağır ceza alır.,Gasp eden kişi ağır cezalandırılır.,0.9993925
lemmatized_model_4.model,Sahtecilik yapan kişi ağır ceza alır.,Taksirle insan yaralayan kişi cezalandırılır.,0.99927795
lemmatized_model_4.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99941254
lemmatized_model_4.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.9993345
lemmatized_model_4.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9992864
lemmatized_model_4.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.9994166
lemmatized_model_4.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.9992556
lemmatized_model_4.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9992127
lemmatized_model_4.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.99979514
lemmatized_model_4.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Suç işlemeye alenen tahrik eden kişi cezalandırılır.,0.9997198
lemmatized_model_4.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.99971116
lemmatized_model_4.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.99979365
lemmatized_model_4.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99973536
lemmatized_model_4.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.99964905
lemmatized_model_4.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,0.9997392
lemmatized_model_4.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Toplu taşıma aracına zarar veren kişi cezalandırılır.,0.9994792
lemmatized_model_4.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Rüşvet alan ve veren kişi cezalandırılır.,0.9993936
lemmatized_model_4.model,Sahte resmi evrak düzenleyen cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.99936694
lemmatized_model_4.model,Sahte resmi evrak düzenleyen cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.99934465
lemmatized_model_4.model,Sahte resmi evrak düzenleyen cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9993152
lemmatized_model_4.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9997359
lemmatized_model_4.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.99936694
lemmatized_model_4.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.9993345
lemmatized_model_4.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,0.9999376
lemmatized_model_4.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,0.99967515
lemmatized_model_4.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.99962294
lemmatized_model_4.model,Rüşvet alan ve veren kişi cezalandırılır.,Memura rüşvet veren kişi yargılanır.,0.99986655
lemmatized_model_4.model,Rüşvet alan ve veren kişi cezalandırılır.,Toplu taşıma aracına zarar veren kişi cezalandırılır.,0.9996545
lemmatized_model_4.model,Rüşvet alan ve veren kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.99964297
lemmatized_model_4.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Cinsel saldırı fiili cezalandırılır.,0.9994936
lemmatized_model_4.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Küçük yaştaki çocukla cinsel ilişkide bulunan cezalandırılır.,0.99939156
lemmatized_model_4.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.999297
lemmatized_model_4.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.99994934
lemmatized_model_4.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,0.9993157
lemmatized_model_4.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.99930483
lemmatized_model_4.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.99972594
lemmatized_model_4.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9996614
lemmatized_model_4.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Toplu taşıma aracına zarar veren kişi cezalandırılır.,0.9996551
lemmatized_model_4.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Başkasına ait mala zarar veren kişi hakkında cezai işlem uygulanır.,0.9995643
lemmatized_model_4.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Yalan tanıklık eden kişi hakkında yargı işlemi yapılır.,0.9992028
lemmatized_model_4.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.99915165
lemmatized_model_4.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.99969137
lemmatized_model_4.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.99966705
lemmatized_model_4.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,"Azmettiren, asli fail gibi cezalandırılır.",0.99959517
lemmatized_model_4.model,Suçluyu kayıran kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.99978614
lemmatized_model_4.model,Suçluyu kayıran kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9997679
lemmatized_model_4.model,Suçluyu kayıran kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.999749
lemmatized_model_4.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Kamu düzenini bozan davranışlar cezalandırılır.,0.9998841
lemmatized_model_4.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,0.9997728
lemmatized_model_4.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,0.99811804
lemmatized_model_4.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,0.9997728
lemmatized_model_4.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Kamu düzenini bozan davranışlar cezalandırılır.,0.99959046
lemmatized_model_4.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,0.9982572
lemmatized_model_4.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9998226
lemmatized_model_4.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9997634
lemmatized_model_4.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.99967146
lemmatized_model_4.model,Resmî mührün bozulması suç olarak tanımlanır.,Resmi mühürde sahtecilik suçu tanımlanmıştır.,0.9998115
lemmatized_model_4.model,Resmî mührün bozulması suç olarak tanımlanır.,Taksirle ölüme neden olma suçu tanımlanır.,0.9990134
lemmatized_model_4.model,Resmî mührün bozulması suç olarak tanımlanır.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.9990116
lemmatized_model_4.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9997978
lemmatized_model_4.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.999749
lemmatized_model_4.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.999697
lemmatized_model_4.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.99952614
lemmatized_model_4.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9994937
lemmatized_model_4.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.9993459
lemmatized_model_4.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.9999354
lemmatized_model_4.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99990773
lemmatized_model_4.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,0.99979365
lemmatized_model_4.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,0.9997392
lemmatized_model_4.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Toplu taşıma aracına zarar veren kişi cezalandırılır.,0.99949217
lemmatized_model_4.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9994801
lemmatized_model_4.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9997026
lemmatized_model_4.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.99969834
lemmatized_model_4.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.999569
lemmatized_model_4.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Yağma (gasp) suçunu işleyen fail ağır hapis cezası ile cezalandırılır.,0.99966043
lemmatized_model_4.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Cinsel saldırı suçu işleyen fail hapis cezası alır.,0.9994588
lemmatized_model_4.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.9993868
lemmatized_model_4.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9998622
lemmatized_model_4.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9998226
lemmatized_model_4.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.99979514
lemmatized_model_4.model,Çalışma hürriyetinin ihlali suçtur.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9990204
lemmatized_model_4.model,Çalışma hürriyetinin ihlali suçtur.,Başkasına ait eşyayı gizlice alan kişi hırsızlık suçu işlemiş olur.,0.9990018
lemmatized_model_4.model,Çalışma hürriyetinin ihlali suçtur.,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,0.9988999
lemmatized_model_4.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,0.99963593
lemmatized_model_4.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Küçük yaştaki çocukla cinsel ilişkide bulunan cezalandırılır.,0.9996131
lemmatized_model_4.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.9994003
lemmatized_model_4.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.99963593
lemmatized_model_4.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.9994261
lemmatized_model_4.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.9993157
lemmatized_model_4.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.9998154
lemmatized_model_4.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.99972594
lemmatized_model_4.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99968016
lemmatized_model_4.model,Kamu hizmetini engelleyen fiil suç sayılır.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.9995811
lemmatized_model_4.model,Kamu hizmetini engelleyen fiil suç sayılır.,Bürokrasiye karşı direnen vatandaş cezalandırılır.,0.99946195
lemmatized_model_4.model,Kamu hizmetini engelleyen fiil suç sayılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.99935603
lemmatized_model_4.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Haksız yere gözaltı yapan kişi cezalandırılır.,0.99999213
lemmatized_model_4.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.99967384
lemmatized_model_4.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99963915
lemmatized_model_4.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.9996065
lemmatized_model_4.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,0.999306
lemmatized_model_4.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Çalışma hürriyetinin ihlali suçtur.,0.9988308
lemmatized_model_4.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.99988467
lemmatized_model_4.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,0.99981344
lemmatized_model_4.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün kaçması suçu cezalandırılır.,0.9994528
lemmatized_model_4.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Kaçan hükümlüye yardım eden kişi cezalandırılır.,0.99988467
lemmatized_model_4.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,0.9996987
lemmatized_model_4.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,0.99965745
lemmatized_model_4.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,0.999785
lemmatized_model_4.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.99903816
lemmatized_model_4.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.9987899
lemmatized_model_4.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,0.999785
lemmatized_model_4.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.99903
lemmatized_model_4.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,0.99892396
lemmatized_model_4.model,Halkı isyana teşvik eden kişi cezalandırılır.,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,0.9998048
