model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_5.model,Müstehcen yayın yapan kişiye ceza verilir.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.9556866
lemmatized_model_5.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,Gerçeğe aykırı beyanda bulunan tanık cezalandırılır.,0.96071994
lemmatized_model_5.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9236614
lemmatized_model_5.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.9223086
lemmatized_model_5.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,Gerçeğe aykırı beyanda bulunan tanık cezalandırılır.,0.9352121
lemmatized_model_5.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,Müstehcen yayın yapan kişiye ceza verilir.,0.9295462
lemmatized_model_5.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.9244784
lemmatized_model_5.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.99447894
lemmatized_model_5.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99323076
lemmatized_model_5.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,0.9723418
lemmatized_model_5.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9963765
lemmatized_model_5.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99323076
lemmatized_model_5.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.9779983
lemmatized_model_5.model,Hırsızlık yapan kişi hapis cezası alır.,Hakime hakaret eden kişi hapis cezası ile cezalandırılır.,0.9661614
lemmatized_model_5.model,Hırsızlık yapan kişi hapis cezası alır.,Suç işlemeye tahrik eden kişi hapis cezası ile cezalandırılır.,0.9651525
lemmatized_model_5.model,Hırsızlık yapan kişi hapis cezası alır.,Rüşvet alma veya verme fiilinde bulunan kişiler hapis cezası ile cezalandırılır.,0.96498466
lemmatized_model_5.model,Hırsızlık suçu için ceza uygulanır.,Kaçakçılık suçu kapsamında ceza uygulanır.,0.9647343
lemmatized_model_5.model,Hırsızlık suçu için ceza uygulanır.,Nitelikli hırsızlık kapsamında ceza uygulanır.,0.96234924
lemmatized_model_5.model,Hırsızlık suçu için ceza uygulanır.,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,0.96142274
lemmatized_model_5.model,Mahkemeye baskı yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9936132
lemmatized_model_5.model,Mahkemeye baskı yapan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9801706
lemmatized_model_5.model,Mahkemeye baskı yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.97529864
lemmatized_model_5.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,0.98921883
lemmatized_model_5.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.93601924
lemmatized_model_5.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Memura rüşvet veren kişi yargılanır.,0.9351809
lemmatized_model_5.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Hırsızlık suçu için ceza uygulanır.,0.96142274
lemmatized_model_5.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9592991
lemmatized_model_5.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.951953
lemmatized_model_5.model,Gece işlenen suçlar daha ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9891875
lemmatized_model_5.model,Gece işlenen suçlar daha ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.97911257
lemmatized_model_5.model,Gece işlenen suçlar daha ağır cezalandırılır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.9789431
lemmatized_model_5.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.98222786
lemmatized_model_5.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,0.97097605
lemmatized_model_5.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9665995
lemmatized_model_5.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Adam öldürmeye teşebbüs eden kişi ağır ceza alır.,0.9763688
lemmatized_model_5.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Kasten öldürme suçunu işleyen kişi müebbet hapis cezası ile cezalandırılır.,0.95184803
lemmatized_model_5.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Gasp eden kişi ağır cezalandırılır.,0.9343051
lemmatized_model_5.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.99990237
lemmatized_model_5.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.98484015
lemmatized_model_5.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9692512
lemmatized_model_5.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.99990237
lemmatized_model_5.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.9844
lemmatized_model_5.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9709459
lemmatized_model_5.model,Kaçakçılık yapan şahıs cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9936132
lemmatized_model_5.model,Kaçakçılık yapan şahıs cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.97183484
lemmatized_model_5.model,Kaçakçılık yapan şahıs cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.97135186
lemmatized_model_5.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Kamu görevlisinin zimmet suçu işlemesi durumunda ağır cezalar uygulanır.,0.97430044
lemmatized_model_5.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.97133994
lemmatized_model_5.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Hırsızlık suçu için ceza uygulanır.,0.9647343
lemmatized_model_5.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Kamu görevlisinin zimmet suçu işlemesi durumunda ağır cezalar uygulanır.,0.97191465
lemmatized_model_5.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.9664459
lemmatized_model_5.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.95545024
lemmatized_model_5.model,Tehdit suçunu işleyen kişi cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9805986
lemmatized_model_5.model,Tehdit suçunu işleyen kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.97931385
lemmatized_model_5.model,Tehdit suçunu işleyen kişi cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.97911257
lemmatized_model_5.model,Kamu düzenini bozan davranışlar cezalandırılır.,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,0.9934672
lemmatized_model_5.model,Kamu düzenini bozan davranışlar cezalandırılır.,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,0.9750681
lemmatized_model_5.model,Kamu düzenini bozan davranışlar cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.90245897
lemmatized_model_5.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,0.9871713
lemmatized_model_5.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Halkı isyana teşvik eden kişi cezalandırılır.,0.97344655
lemmatized_model_5.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Mala zarar veren kişi tazminat ve hapis cezası ile cezalandırılır.,0.9539629
lemmatized_model_5.model,Cinayete azmettiren cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.98142004
lemmatized_model_5.model,Cinayete azmettiren cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.9765573
lemmatized_model_5.model,Cinayete azmettiren cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.9744513
lemmatized_model_5.model,"Azmettiren, asli fail gibi cezalandırılır.",Suç delillerini gizleyen kişi cezalandırılır.,0.9526777
lemmatized_model_5.model,"Azmettiren, asli fail gibi cezalandırılır.","Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.95003563
lemmatized_model_5.model,"Azmettiren, asli fail gibi cezalandırılır.",Cinayete azmettiren cezalandırılır.,0.94326377
lemmatized_model_5.model,Sahtecilik yapan kişi ağır ceza alır.,Hırsızlık yapan kişi hapis cezası alır.,0.9626304
lemmatized_model_5.model,Sahtecilik yapan kişi ağır ceza alır.,İhaleye fesat karıştıran kişi cezalandırılır.,0.95581305
lemmatized_model_5.model,Sahtecilik yapan kişi ağır ceza alır.,Gasp eden kişi ağır cezalandırılır.,0.95134664
lemmatized_model_5.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9651616
lemmatized_model_5.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Resmi mühürde sahtecilik suçu tanımlanmıştır.,0.9539639
lemmatized_model_5.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9528009
lemmatized_model_5.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.94558877
lemmatized_model_5.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9432881
lemmatized_model_5.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.94256467
lemmatized_model_5.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.9693
lemmatized_model_5.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,İhaleye fesat karıştıran kişi cezalandırılır.,0.9655901
lemmatized_model_5.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.96558195
lemmatized_model_5.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9755918
lemmatized_model_5.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.97082096
lemmatized_model_5.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.9701542
lemmatized_model_5.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,0.9775455
lemmatized_model_5.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.95989
lemmatized_model_5.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Başkasına ait mala zarar veren kişi hakkında cezai işlem uygulanır.,0.95832783
lemmatized_model_5.model,Sahte resmi evrak düzenleyen cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.97005004
lemmatized_model_5.model,Sahte resmi evrak düzenleyen cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.9669513
lemmatized_model_5.model,Sahte resmi evrak düzenleyen cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9656775
lemmatized_model_5.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9870659
lemmatized_model_5.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.97005004
lemmatized_model_5.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.96753925
lemmatized_model_5.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,0.99586713
lemmatized_model_5.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Görevi ihmal eden kamu görevlisi ceza alır.,0.979323
lemmatized_model_5.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9768129
lemmatized_model_5.model,Rüşvet alan ve veren kişi cezalandırılır.,Memura rüşvet veren kişi yargılanır.,0.9810723
lemmatized_model_5.model,Rüşvet alan ve veren kişi cezalandırılır.,Görevli memura itaatsizlik eden kişi cezalandırılır.,0.9646002
lemmatized_model_5.model,Rüşvet alan ve veren kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.96263826
lemmatized_model_5.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.97006875
lemmatized_model_5.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Cinsel saldırı fiili cezalandırılır.,0.9668581
lemmatized_model_5.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Küçük yaştaki çocukla cinsel ilişkide bulunan cezalandırılır.,0.9562215
lemmatized_model_5.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.9969034
lemmatized_model_5.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,0.9625559
lemmatized_model_5.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.9521136
lemmatized_model_5.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9723104
lemmatized_model_5.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.9678253
lemmatized_model_5.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.96582246
lemmatized_model_5.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Yalan tanıklık eden kişi hakkında yargı işlemi yapılır.,0.96027046
lemmatized_model_5.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9597384
lemmatized_model_5.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Başkasına ait mala zarar veren kişi hakkında cezai işlem uygulanır.,0.95758975
lemmatized_model_5.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.96298265
lemmatized_model_5.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Bir kişiye hakaret eden fail cezalandırılır.,0.9485728
lemmatized_model_5.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.94856334
lemmatized_model_5.model,Suçluyu kayıran kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9780567
lemmatized_model_5.model,Suçluyu kayıran kişi cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.9744513
lemmatized_model_5.model,Suçluyu kayıran kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.9667742
lemmatized_model_5.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Kamu düzenini bozan davranışlar cezalandırılır.,0.9934672
lemmatized_model_5.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,0.98628545
lemmatized_model_5.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.9014554
lemmatized_model_5.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,0.98628545
lemmatized_model_5.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Kamu düzenini bozan davranışlar cezalandırılır.,0.9750681
lemmatized_model_5.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,0.9194297
lemmatized_model_5.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9774144
lemmatized_model_5.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.96825457
lemmatized_model_5.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.9528009
lemmatized_model_5.model,Resmî mührün bozulması suç olarak tanımlanır.,Resmi mühürde sahtecilik suçu tanımlanmıştır.,0.9892673
lemmatized_model_5.model,Resmî mührün bozulması suç olarak tanımlanır.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.94085735
lemmatized_model_5.model,Resmî mührün bozulması suç olarak tanımlanır.,Taksirle ölüme neden olma suçu tanımlanır.,0.94032305
lemmatized_model_5.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9801706
lemmatized_model_5.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.97183484
lemmatized_model_5.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.96582246
lemmatized_model_5.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9360963
lemmatized_model_5.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.93548286
lemmatized_model_5.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.90804064
lemmatized_model_5.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9963765
lemmatized_model_5.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99447894
lemmatized_model_5.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.9797637
lemmatized_model_5.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,0.9775455
lemmatized_model_5.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9617701
lemmatized_model_5.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.96014595
lemmatized_model_5.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.98222786
lemmatized_model_5.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,0.9803183
lemmatized_model_5.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9789431
lemmatized_model_5.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Ağır yaralama suçu işleyen ağır hapis cezasına çarptırılır.,0.9841007
lemmatized_model_5.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Yağma (gasp) suçunu işleyen fail ağır hapis cezası ile cezalandırılır.,0.98361033
lemmatized_model_5.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.9803183
lemmatized_model_5.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.97931385
lemmatized_model_5.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9774144
lemmatized_model_5.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,0.96298265
lemmatized_model_5.model,Çalışma hürriyetinin ihlali suçtur.,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,0.962446
lemmatized_model_5.model,Çalışma hürriyetinin ihlali suçtur.,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,0.92468697
lemmatized_model_5.model,Çalışma hürriyetinin ihlali suçtur.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.9194342
lemmatized_model_5.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,0.9897431
lemmatized_model_5.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Küçük yaştaki çocukla cinsel ilişkide bulunan cezalandırılır.,0.9724564
lemmatized_model_5.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Çocuğu cinsel amaçlı kullanan cezalandırılır.,0.97006875
lemmatized_model_5.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.9897431
lemmatized_model_5.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.97293156
lemmatized_model_5.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.9625559
lemmatized_model_5.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.9890776
lemmatized_model_5.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.97529864
lemmatized_model_5.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.9723104
lemmatized_model_5.model,Kamu hizmetini engelleyen fiil suç sayılır.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.96779495
lemmatized_model_5.model,Kamu hizmetini engelleyen fiil suç sayılır.,Bürokrasiye karşı direnen vatandaş cezalandırılır.,0.9668231
lemmatized_model_5.model,Kamu hizmetini engelleyen fiil suç sayılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.95392114
lemmatized_model_5.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Haksız yere gözaltı yapan kişi cezalandırılır.,0.9999389
lemmatized_model_5.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9719708
lemmatized_model_5.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.95719075
lemmatized_model_5.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.98109376
lemmatized_model_5.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Çalışma hürriyetinin ihlali suçtur.,0.962446
lemmatized_model_5.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,0.946436
lemmatized_model_5.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.9926126
lemmatized_model_5.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,0.98722285
lemmatized_model_5.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün kaçması suçu cezalandırılır.,0.9553077
lemmatized_model_5.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Kaçan hükümlüye yardım eden kişi cezalandırılır.,0.9926126
lemmatized_model_5.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,0.9707221
lemmatized_model_5.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.9700831
lemmatized_model_5.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,0.9871515
lemmatized_model_5.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.91479933
lemmatized_model_5.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.912821
lemmatized_model_5.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,0.9871515
lemmatized_model_5.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.93111134
lemmatized_model_5.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.9127182
