model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_1.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9987924
lemmatized_model_1.model,Mahkemeye yalan beyanda bulunan şahıs cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.99862015
lemmatized_model_1.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.9983537
lemmatized_model_1.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,Gerçeğe aykırı beyanda bulunan tanık cezalandırılır.,0.9981916
lemmatized_model_1.model,Tanığın gerçeğe aykırı ifade vermesi durumunda ceza verilir.,Genel ahlaka aykırı davranan kimseye idarî para cezası verilir.,0.99812776
lemmatized_model_1.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9998497
lemmatized_model_1.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99969953
lemmatized_model_1.model,Oy kullanmayı engelleyen kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.99915254
lemmatized_model_1.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9998207
lemmatized_model_1.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99969953
lemmatized_model_1.model,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,0.99925965
lemmatized_model_1.model,Hırsızlık yapan kişi hapis cezası alır.,Suç işlemeye tahrik eden kişi hapis cezası ile cezalandırılır.,0.9987576
lemmatized_model_1.model,Hırsızlık yapan kişi hapis cezası alır.,Mala zarar veren kişi tazminat ve hapis cezası ile cezalandırılır.,0.9987246
lemmatized_model_1.model,Hırsızlık yapan kişi hapis cezası alır.,Hakime hakaret eden kişi hapis cezası ile cezalandırılır.,0.9986214
lemmatized_model_1.model,Hırsızlık suçu için ceza uygulanır.,Kaçakçılık suçu kapsamında ceza uygulanır.,0.9994056
lemmatized_model_1.model,Hırsızlık suçu için ceza uygulanır.,Nitelikli hırsızlık kapsamında ceza uygulanır.,0.9989751
lemmatized_model_1.model,Hırsızlık suçu için ceza uygulanır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9988406
lemmatized_model_1.model,Mahkemeye baskı yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9996542
lemmatized_model_1.model,Mahkemeye baskı yapan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9995562
lemmatized_model_1.model,Mahkemeye baskı yapan kişi cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.9992728
lemmatized_model_1.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,0.9993031
lemmatized_model_1.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9980253
lemmatized_model_1.model,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,Müstehcen yayın yapan kişiye ceza verilir.,0.9979933
lemmatized_model_1.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Kapkaç suretiyle mal çalan kişi hırsızlık cezası alır.,0.9986336
lemmatized_model_1.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.99852705
lemmatized_model_1.model,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.998483
lemmatized_model_1.model,Gece işlenen suçlar daha ağır cezalandırılır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.9994874
lemmatized_model_1.model,Gece işlenen suçlar daha ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.99937534
lemmatized_model_1.model,Gece işlenen suçlar daha ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.99909496
lemmatized_model_1.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.9993825
lemmatized_model_1.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9991544
lemmatized_model_1.model,Suçun tasarlanarak işlenmesi durumunda ceza artar.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9988885
lemmatized_model_1.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Adam öldürmeye teşebbüs eden kişi ağır ceza alır.,0.99878794
lemmatized_model_1.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.997689
lemmatized_model_1.model,Tasarlayarak adam öldürme suçu için ağırlaştırılmış müebbet cezası verilir.,Hırsızlık suçu için ceza uygulanır.,0.99755096
lemmatized_model_1.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.9999627
lemmatized_model_1.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.999545
lemmatized_model_1.model,Mahkeme kararını tanımayan kişi cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9983783
lemmatized_model_1.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9999627
lemmatized_model_1.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.99957854
lemmatized_model_1.model,Mahkeme kararına uymayan kişi cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9984072
lemmatized_model_1.model,Kaçakçılık yapan şahıs cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9996542
lemmatized_model_1.model,Kaçakçılık yapan şahıs cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.99946845
lemmatized_model_1.model,Kaçakçılık yapan şahıs cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.99923545
lemmatized_model_1.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Hırsızlık suçu için ceza uygulanır.,0.9994056
lemmatized_model_1.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9993415
lemmatized_model_1.model,Kaçakçılık suçu kapsamında ceza uygulanır.,Nitelikli hırsızlık kapsamında ceza uygulanır.,0.9991531
lemmatized_model_1.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Kamu görevlisinin zimmet suçu işlemesi durumunda ağır cezalar uygulanır.,0.9992551
lemmatized_model_1.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.99899244
lemmatized_model_1.model,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9985313
lemmatized_model_1.model,Tehdit suçunu işleyen kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9995803
lemmatized_model_1.model,Tehdit suçunu işleyen kişi cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.99956864
lemmatized_model_1.model,Tehdit suçunu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9993082
lemmatized_model_1.model,Kamu düzenini bozan davranışlar cezalandırılır.,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,0.9997229
lemmatized_model_1.model,Kamu düzenini bozan davranışlar cezalandırılır.,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,0.9987951
lemmatized_model_1.model,Kamu düzenini bozan davranışlar cezalandırılır.,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,0.9964127
lemmatized_model_1.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,0.9995715
lemmatized_model_1.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Gasp eden kişi ağır cezalandırılır.,0.99902374
lemmatized_model_1.model,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,Halkı isyana teşvik eden kişi cezalandırılır.,0.99899745
lemmatized_model_1.model,Cinayete azmettiren cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9993883
lemmatized_model_1.model,Cinayete azmettiren cezalandırılır.,"Azmettiren, asli fail gibi cezalandırılır.",0.99925715
lemmatized_model_1.model,Cinayete azmettiren cezalandırılır.,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,0.9992337
lemmatized_model_1.model,"Azmettiren, asli fail gibi cezalandırılır.",Cinayete azmettiren cezalandırılır.,0.99925715
lemmatized_model_1.model,"Azmettiren, asli fail gibi cezalandırılır.","Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.9992549
lemmatized_model_1.model,"Azmettiren, asli fail gibi cezalandırılır.",Suç delillerini gizleyen kişi cezalandırılır.,0.999087
lemmatized_model_1.model,Sahtecilik yapan kişi ağır ceza alır.,Müstehcen yayın yapan kişiye ceza verilir.,0.9986742
lemmatized_model_1.model,Sahtecilik yapan kişi ağır ceza alır.,Gasp eden kişi ağır cezalandırılır.,0.9986451
lemmatized_model_1.model,Sahtecilik yapan kişi ağır ceza alır.,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,0.9982127
lemmatized_model_1.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.99840987
lemmatized_model_1.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.99829453
lemmatized_model_1.model,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.99808884
lemmatized_model_1.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.9984004
lemmatized_model_1.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9980412
lemmatized_model_1.model,Yargı kararlarını uygulamayan kişi suç işlemiş sayılır.,Mahkeme kararını uygulamayan yönetici cezalandırılır.,0.9979906
lemmatized_model_1.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.9993822
lemmatized_model_1.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9992846
lemmatized_model_1.model,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,Suç işlemeye alenen tahrik eden kişi cezalandırılır.,0.9991452
lemmatized_model_1.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.99942166
lemmatized_model_1.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99925965
lemmatized_model_1.model,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.99906796
lemmatized_model_1.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,0.999289
lemmatized_model_1.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Rüşvet alan ve veren kişi cezalandırılır.,0.9984242
lemmatized_model_1.model,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9983436
lemmatized_model_1.model,Sahte resmi evrak düzenleyen cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.9988355
lemmatized_model_1.model,Sahte resmi evrak düzenleyen cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.99858224
lemmatized_model_1.model,Sahte resmi evrak düzenleyen cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.9985271
lemmatized_model_1.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9993549
lemmatized_model_1.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.9988355
lemmatized_model_1.model,Resmî belgede sahtecilik yapan kişi cezalandırılır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.99840987
lemmatized_model_1.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,0.99978805
lemmatized_model_1.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.9990824
lemmatized_model_1.model,Rüşveti kabul eden kamu görevlisi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9989654
lemmatized_model_1.model,Rüşvet alan ve veren kişi cezalandırılır.,Memura rüşvet veren kişi yargılanır.,0.99951917
lemmatized_model_1.model,Rüşvet alan ve veren kişi cezalandırılır.,Toplu taşıma aracına zarar veren kişi cezalandırılır.,0.9992821
lemmatized_model_1.model,Rüşvet alan ve veren kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.99913687
lemmatized_model_1.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Cinsel saldırı fiili cezalandırılır.,0.99891835
lemmatized_model_1.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Küçük yaştaki çocukla cinsel ilişkide bulunan cezalandırılır.,0.99887514
lemmatized_model_1.model,Çocuğu cinsel amaçlı kullanan cezalandırılır.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.9982955
lemmatized_model_1.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.9998946
lemmatized_model_1.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,0.9988452
lemmatized_model_1.model,Çocuğun cinsel istismarı suç olarak tanımlanır.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.997835
lemmatized_model_1.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9991998
lemmatized_model_1.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Rüşvet alan ve veren kişi cezalandırılır.,0.99913687
lemmatized_model_1.model,Yetkisiz silah taşıyan kişi cezalandırılır.,Toplu taşıma aracına zarar veren kişi cezalandırılır.,0.99912
lemmatized_model_1.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Başkasına ait mala zarar veren kişi hakkında cezai işlem uygulanır.,0.9988232
lemmatized_model_1.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Yalan tanıklık eden kişi hakkında yargı işlemi yapılır.,0.9987073
lemmatized_model_1.model,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.99786764
lemmatized_model_1.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.99919116
lemmatized_model_1.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.999101
lemmatized_model_1.model,Suçu üstlenerek gerçek faili saklayan kişi cezalandırılır.,"Azmettiren, asli fail gibi cezalandırılır.",0.9990847
lemmatized_model_1.model,Suçluyu kayıran kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9992982
lemmatized_model_1.model,Suçluyu kayıran kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.99923444
lemmatized_model_1.model,Suçluyu kayıran kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9992275
lemmatized_model_1.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Kamu düzenini bozan davranışlar cezalandırılır.,0.9997229
lemmatized_model_1.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,0.99934167
lemmatized_model_1.model,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.996211
lemmatized_model_1.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Kamu düzenini bozan toplantı düzenleyen kişi cezalandırılır.,0.99934167
lemmatized_model_1.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Kamu düzenini bozan davranışlar cezalandırılır.,0.9987951
lemmatized_model_1.model,Toplantı ve yürüyüş düzenleyerek kamu düzenini bozan kişi hakkında işlem yapılır.,Başkasına ait mala zarar veren kişi hakkında cezai işlem uygulanır.,0.9968457
lemmatized_model_1.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.99950254
lemmatized_model_1.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9993082
lemmatized_model_1.model,Mühür kırma suçunu işleyen kişi cezalandırılır.,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,0.99916345
lemmatized_model_1.model,Resmî mührün bozulması suç olarak tanımlanır.,Resmi mühürde sahtecilik suçu tanımlanmıştır.,0.99933463
lemmatized_model_1.model,Resmî mührün bozulması suç olarak tanımlanır.,Taksirle ölüme neden olma suçu tanımlanır.,0.9974284
lemmatized_model_1.model,Resmî mührün bozulması suç olarak tanımlanır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.99725455
lemmatized_model_1.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9995562
lemmatized_model_1.model,Düşman devlete casusluk yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.99946845
lemmatized_model_1.model,Düşman devlete casusluk yapan kişi cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.99934214
lemmatized_model_1.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9988826
lemmatized_model_1.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.9987675
lemmatized_model_1.model,Devletin güvenliğine ilişkin bilgileri yabancı devlet lehine kullanan kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9986474
lemmatized_model_1.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.9998497
lemmatized_model_1.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9998207
lemmatized_model_1.model,Oy kullanma hakkını engelleyen kişi cezalandırılır.,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,0.99942166
lemmatized_model_1.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,0.999289
lemmatized_model_1.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Rüşvet alan ve veren kişi cezalandırılır.,0.99862146
lemmatized_model_1.model,Seçme ve seçilme hakkını engelleyen kişi hakkında ceza uygulanır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.99855345
lemmatized_model_1.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9994874
lemmatized_model_1.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9993825
lemmatized_model_1.model,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,0.9993228
lemmatized_model_1.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Yağma (gasp) suçunu işleyen fail ağır hapis cezası ile cezalandırılır.,0.9993211
lemmatized_model_1.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.998784
lemmatized_model_1.model,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,Cinsel saldırı suçu işleyen fail hapis cezası alır.,0.99877936
lemmatized_model_1.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9995803
lemmatized_model_1.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.99950254
lemmatized_model_1.model,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.9992846
lemmatized_model_1.model,Çalışma hürriyetinin ihlali suçtur.,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,0.9981032
lemmatized_model_1.model,Çalışma hürriyetinin ihlali suçtur.,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,0.9978363
lemmatized_model_1.model,Çalışma hürriyetinin ihlali suçtur.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.99718255
lemmatized_model_1.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,0.9992007
lemmatized_model_1.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Küçük yaştaki çocukla cinsel ilişkide bulunan cezalandırılır.,0.99902755
lemmatized_model_1.model,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,Cinsel saldırı fiili cezalandırılır.,0.99851596
lemmatized_model_1.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Reşit olmayanla cinsel ilişki kuran kişi cezalandırılır.,0.9992007
lemmatized_model_1.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Çocuğun cinsel istismarı suçu olarak değerlendirilir.,0.99898916
lemmatized_model_1.model,Reşit olmayanla cinsel ilişki kurma suçu düzenlenmiştir.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.9988452
lemmatized_model_1.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,0.9995345
lemmatized_model_1.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.99922574
lemmatized_model_1.model,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9992209
lemmatized_model_1.model,Kamu hizmetini engelleyen fiil suç sayılır.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.99925315
lemmatized_model_1.model,Kamu hizmetini engelleyen fiil suç sayılır.,Bürokrasiye karşı direnen vatandaş cezalandırılır.,0.9988415
lemmatized_model_1.model,Kamu hizmetini engelleyen fiil suç sayılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9986378
lemmatized_model_1.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Haksız yere gözaltı yapan kişi cezalandırılır.,0.99997455
lemmatized_model_1.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99916893
lemmatized_model_1.model,Haksız yere tutuklama yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9989587
lemmatized_model_1.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.99930155
lemmatized_model_1.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Çalışma hürriyetinin ihlali suçtur.,0.9981032
lemmatized_model_1.model,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,0.9979314
lemmatized_model_1.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.9996835
lemmatized_model_1.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,0.99947125
lemmatized_model_1.model,Kaçan hükümlüye yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün kaçması suçu cezalandırılır.,0.99843365
lemmatized_model_1.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Kaçan hükümlüye yardım eden kişi cezalandırılır.,0.9996835
lemmatized_model_1.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,0.9991112
lemmatized_model_1.model,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99903274
lemmatized_model_1.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,0.99940836
lemmatized_model_1.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.9979176
lemmatized_model_1.model,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.99723417
lemmatized_model_1.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,0.99940836
lemmatized_model_1.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.997659
lemmatized_model_1.model,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.9975804
lemmatized_model_1.model,Halkı isyana teşvik eden kişi cezalandırılır.,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,0.99962455
lemmatized_model_1.model,Halkı isyana teşvik eden kişi cezalandırılır.,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,0.99899745
lemmatized_model_1.model,Halkı isyana teşvik eden kişi cezalandırılır.,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,0.9988589
